career,experience,hoursPerDay,skills,target
UI/UX Designer,Beginner,4,"APIs,NumPy,Scikit-Learn",UI/UX Designer
UI/UX Designer,Beginner,5,"Kubernetes,Linux,React",UI/UX Designer
UI/UX Designer,Beginner,5,"SQL,Angular,Express",UI/UX Designer
UI/UX Designer,Beginner,5,"Kubernetes,HTML,APIs",UI/UX Designer
UI/UX Designer,Beginner,5,"AWS,Azure,PostgreSQL",UI/UX Designer
UI/UX Designer,Beginner,5,"Angular,PostgreSQL,PyTorch",UI/UX Designer
UI/UX Designer,Beginner,5,"Git,Docker,Security",UI/UX Designer
UI/UX Designer,Beginner,5,"Azure,Python,Security",UI/UX Designer
UI/UX Designer,Beginner,5,"Pandas,CI/CD,PostgreSQL",UI/UX Designer
UI/UX Designer,Beginner,5,"PostgreSQL,CI/CD,Scikit-Learn",UI/UX Designer
UI/UX Designer,Beginner,5,"Microservices,JavaScript,Scikit-Learn",UI/UX Designer
UI/UX Designer,Intermediate,1,"Azure,Kotlin,NoSQL",UI/UX Designer
UI/UX Designer,Intermediate,1,"Docker,Python,Azure",UI/UX Designer
UI/UX Designer,Intermediate,1,"Docker,Microservices,Figma",UI/UX Designer
UI/UX Designer,Intermediate,1,"PyTorch,SQL,Security",UI/UX Designer
UI/UX Designer,Intermediate,1,"Figma,Sketch,TensorFlow",UI/UX Designer
UI/UX Designer,Intermediate,1,"PyTorch,Pandas,React",UI/UX Designer
UI/UX Designer,Intermediate,1,"HTML,CSS,Kubernetes",UI/UX Designer
UI/UX Designer,Intermediate,1,"MongoDB,Figma,Kubernetes",UI/UX Designer
UI/UX Designer,Intermediate,1,"Express,Kotlin,Python",UI/UX Designer
UI/UX Designer,Intermediate,1,"React,Kubernetes,APIs",UI/UX Designer
UI/UX Designer,Intermediate,2,"NumPy,Microservices,HTML",UI/UX Designer
UI/UX Designer,Intermediate,2,"CSS,Kotlin,Node.js",UI/UX Designer
UI/UX Designer,Intermediate,2,"Kotlin,Express,PyTorch",UI/UX Designer
UI/UX Designer,Intermediate,2,"MongoDB,HTML,Security",UI/UX Designer
UI/UX Designer,Intermediate,2,"SQL,CI/CD,Kotlin",UI/UX Designer
UI/UX Designer,Intermediate,2,"HTML,JavaScript,CI/CD",UI/UX Designer
UI/UX Designer,Intermediate,2,"Swift,NumPy,Figma",UI/UX Designer
UI/UX Designer,Intermediate,2,"Vue,JavaScript,Docker",UI/UX Designer
UI/UX Designer,Intermediate,2,"Sketch,JavaScript,Azure",UI/UX Designer
UI/UX Designer,Intermediate,2,"Angular,Linux,Kubernetes",UI/UX Designer
UI/UX Designer,Intermediate,3,"Express,CI/CD,React",UI/UX Designer
UI/UX Designer,Intermediate,3,"MongoDB,SQL,PyTorch",UI/UX Designer
UI/UX Designer,Intermediate,3,"HTML,Linux,NumPy",UI/UX Designer
UI/UX Designer,Intermediate,3,"AWS,Linux,Angular",UI/UX Designer
UI/UX Designer,Intermediate,3,"TensorFlow,SQL,Sketch",UI/UX Designer
UI/UX Designer,Intermediate,3,"CSS,HTML,Microservices",UI/UX Designer
UI/UX Designer,Intermediate,3,"Kubernetes,Azure,React",UI/UX Designer
UI/UX Designer,Intermediate,3,"React,CSS,NumPy",UI/UX Designer
UI/UX Designer,Intermediate,3,"GCP,Security,MongoDB",UI/UX Designer
UI/UX Designer,Intermediate,3,"PyTorch,AWS,CI/CD",UI/UX Designer
UI/UX Designer,Intermediate,4,"Node.js,PostgreSQL,Kotlin",UI/UX Designer
UI/UX Designer,Intermediate,4,"CSS,Kotlin,Docker",UI/UX Designer
UI/UX Designer,Intermediate,4,"Angular,PostgreSQL,Azure",UI/UX Designer
UI/UX Designer,Intermediate,4,"AWS,HTML,GCP",UI/UX Designer
UI/UX Designer,Intermediate,4,"Security,TensorFlow,Scikit-Learn",UI/UX Designer
UI/UX Designer,Intermediate,4,"Pandas,Angular,AWS",UI/UX Designer
UI/UX Designer,Intermediate,4,"Azure,Figma,TensorFlow",UI/UX Designer
UI/UX Designer,Intermediate,4,"NoSQL,Security,CSS",UI/UX Designer
UI/UX Designer,Intermediate,4,"Docker,Git,APIs",UI/UX Designer
UI/UX Designer,Intermediate,4,"Docker,Scikit-Learn,Kubernetes",UI/UX Designer
UI/UX Designer,Intermediate,5,"Angular,HTML,Microservices",UI/UX Designer
UI/UX Designer,Intermediate,5,"Microservices,AWS,JavaScript",UI/UX Designer
UI/UX Designer,Intermediate,5,"Kubernetes,PostgreSQL,GCP",UI/UX Designer
UI/UX Designer,Intermediate,5,"APIs,NumPy,PostgreSQL",UI/UX Designer
UI/UX Designer,Intermediate,5,"Microservices,MongoDB,PyTorch",UI/UX Designer
UI/UX Designer,Intermediate,5,"PyTorch,MongoDB,Sketch",UI/UX Designer
UI/UX Designer,Intermediate,5,"TensorFlow,SQL,PyTorch",UI/UX Designer
UI/UX Designer,Intermediate,5,"GCP,Microservices,CI/CD",UI/UX Designer
UI/UX Designer,Intermediate,5,"Microservices,Scikit-Learn,PostgreSQL",UI/UX Designer
UI/UX Designer,Intermediate,5,"PostgreSQL,React,Swift",UI/UX Designer
UI/UX Designer,Advanced,1,"TensorFlow,PostgreSQL,Vue",UI/UX Designer
UI/UX Designer,Advanced,1,"TensorFlow,GCP,Azure",UI/UX Designer
UI/UX Designer,Advanced,1,"JavaScript,Swift,Azure",UI/UX Designer
UI/UX Designer,Advanced,1,"Kotlin,CSS,Azure",UI/UX Designer
UI/UX Designer,Advanced,1,"APIs,PostgreSQL,GCP",UI/UX Designer
UI/UX Designer,Advanced,1,"Angular,Python,PostgreSQL",UI/UX Designer
UI/UX Designer,Advanced,1,"Python,PyTorch,CI/CD",UI/UX Designer
UI/UX Designer,Advanced,1,"Git,Pandas,PostgreSQL",UI/UX Designer
UI/UX Designer,Advanced,1,"Swift,JavaScript,Angular",UI/UX Designer
UI/UX Designer,Advanced,1,"AWS,Vue,NoSQL",UI/UX Designer
UI/UX Designer,Advanced,2,"Azure,Sketch,Scikit-Learn",UI/UX Designer
UI/UX Designer,Advanced,2,"NumPy,Microservices,PyTorch",UI/UX Designer
UI/UX Designer,Advanced,2,"Git,Node.js,Linux",UI/UX Designer
UI/UX Designer,Advanced,2,"Scikit-Learn,Docker,Angular",UI/UX Designer
UI/UX Designer,Advanced,2,"React,GCP,PyTorch",UI/UX Designer
UI/UX Designer,Advanced,2,"Kotlin,CI/CD,Security",UI/UX Designer
UI/UX Designer,Advanced,2,"Sketch,Angular,NoSQL",UI/UX Designer
UI/UX Designer,Advanced,2,"Angular,Git,PyTorch",UI/UX Designer
UI/UX Designer,Advanced,2,"CI/CD,NoSQL,Scikit-Learn",UI/UX Designer
UI/UX Designer,Advanced,2,"Express,Node.js,Scikit-Learn",UI/UX Designer
UI/UX Designer,Advanced,3,"CSS,PyTorch,Python",UI/UX Designer
UI/UX Designer,Advanced,3,"Azure,Microservices,Vue",UI/UX Designer
UI/UX Designer,Advanced,3,"Vue,CI/CD,Sketch",UI/UX Designer
UI/UX Designer,Advanced,3,"CI/CD,NumPy,PostgreSQL",UI/UX Designer
UI/UX Designer,Advanced,3,"NumPy,PyTorch,Vue",UI/UX Designer
UI/UX Designer,Advanced,3,"CI/CD,CSS,Microservices",UI/UX Designer
UI/UX Designer,Advanced,3,"Swift,NumPy,HTML",UI/UX Designer
UI/UX Designer,Advanced,3,"GCP,MongoDB,Express",UI/UX Designer
UI/UX Designer,Advanced,3,"SQL,Kubernetes,GCP",UI/UX Designer
UI/UX Designer,Advanced,3,"Microservices,TensorFlow,Swift",UI/UX Designer
UI/UX Designer,Advanced,4,"JavaScript,HTML,AWS",UI/UX Designer
UI/UX Designer,Advanced,4,"Python,Linux,Git",UI/UX Designer
UI/UX Designer,Advanced,4,"CI/CD,Linux,HTML",UI/UX Designer
UI/UX Designer,Advanced,4,"Scikit-Learn,NoSQL,SQL",UI/UX Designer
UI/UX Designer,Advanced,4,"NumPy,TensorFlow,Vue",UI/UX Designer
UI/UX Designer,Advanced,4,"SQL,MongoDB,Linux",UI/UX Designer
UI/UX Designer,Advanced,4,"Angular,Vue,TensorFlow",UI/UX Designer
UI/UX Designer,Advanced,4,"Microservices,Kubernetes,Security",UI/UX Designer
UI/UX Designer,Advanced,4,"CI/CD,PyTorch,JavaScript",UI/UX Designer
UI/UX Designer,Advanced,4,"JavaScript,GCP,NoSQL",UI/UX Designer
UI/UX Designer,Advanced,5,"Pandas,HTML,AWS",UI/UX Designer
UI/UX Designer,Advanced,5,"Pandas,Scikit-Learn,HTML",UI/UX Designer
UI/UX Designer,Advanced,5,"MongoDB,Kotlin,Docker",UI/UX Designer
UI/UX Designer,Advanced,5,"Pandas,MongoDB,PyTorch",UI/UX Designer
UI/UX Designer,Advanced,5,"Security,Scikit-Learn,Node.js",UI/UX Designer
UI/UX Designer,Advanced,5,"AWS,Docker,JavaScript",UI/UX Designer
UI/UX Designer,Advanced,5,"NoSQL,Node.js,Angular",UI/UX Designer
UI/UX Designer,Advanced,5,"APIs,Security,Sketch",UI/UX Designer
UI/UX Designer,Advanced,5,"HTML,Azure,Scikit-Learn",UI/UX Designer
UI/UX Designer,Advanced,5,"Vue,JavaScript,Git",UI/UX Designer
Android Developer,Beginner,1,"JavaScript,Linux,CSS",Android Developer
Android Developer,Beginner,1,"MongoDB,Python,React",Android Developer
Android Developer,Beginner,1,"Git,PostgreSQL,Python",Android Developer
Android Developer,Beginner,1,"Angular,Figma,MongoDB",Android Developer
Android Developer,Beginner,1,"CSS,Python,React",Android Developer
Android Developer,Beginner,1,"CSS,PyTorch,Angular",Android Developer
Android Developer,Beginner,1,"Scikit-Learn,PostgreSQL,Kubernetes",Android Developer
Android Developer,Beginner,1,"Linux,Swift,PostgreSQL",Android Developer
Android Developer,Beginner,1,"MongoDB,Angular,Scikit-Learn",Android Developer
Android Developer,Beginner,1,"TensorFlow,Linux,HTML",Android Developer
Android Developer,Beginner,2,"Angular,Python,APIs",Android Developer
Android Developer,Beginner,2,"Sketch,Vue,Linux",Android Developer
Android Developer,Beginner,2,"HTML,JavaScript,CSS",Android Developer
Android Developer,Beginner,2,"Node.js,GCP,CSS",Android Developer
Android Developer,Beginner,2,"JavaScript,Git,Node.js",Android Developer
Android Developer,Beginner,2,"Angular,Azure,Vue",Android Developer
Android Developer,Beginner,2,"Azure,Linux,Python",Android Developer
Android Developer,Beginner,2,"CI/CD,Microservices,JavaScript",Android Developer
Android Developer,Beginner,2,"Python,Figma,CSS",Android Developer
Android Developer,Beginner,2,"AWS,Azure,Angular",Android Developer
Android Developer,Beginner,3,"Python,Git,Figma",Android Developer
Android Developer,Beginner,3,"Kubernetes,Swift,PyTorch",Android Developer
Android Developer,Beginner,3,"SQL,Linux,TensorFlow",Android Developer
Android Developer,Beginner,3,"Kotlin,PyTorch,NoSQL",Android Developer
Android Developer,Beginner,3,"Azure,APIs,Figma",Android Developer
Android Developer,Beginner,3,"APIs,SQL,Figma",Android Developer
Android Developer,Beginner,3,"Kotlin,Kubernetes,AWS",Android Developer
Android Developer,Beginner,3,"Docker,Express,GCP",Android Developer
Android Developer,Beginner,3,"APIs,Azure,Sketch",Android Developer
Android Developer,Beginner,3,"Docker,MongoDB,PostgreSQL",Android Developer
Android Developer,Beginner,4,"Security,Microservices,PyTorch",Android Developer
Android Developer,Beginner,4,"Node.js,GCP,HTML",Android Developer
Android Developer,Beginner,4,"Kubernetes,Swift,Node.js",Android Developer
Android Developer,Beginner,4,"JavaScript,SQL,NumPy",Android Developer
Android Developer,Beginner,4,"React,Swift,AWS",Android Developer
Android Developer,Beginner,4,"Python,Express,PostgreSQL",Android Developer
Android Developer,Beginner,4,"Python,TensorFlow,SQL",Android Developer
Android Developer,Beginner,4,"Docker,GCP,NoSQL",Android Developer
Android Developer,Beginner,4,"Microservices,Azure,Kotlin",Android Developer
Android Developer,Beginner,4,"PostgreSQL,Microservices,PyTorch",Android Developer
Android Developer,Beginner,5,"Microservices,CI/CD,SQL",Android Developer
Android Developer,Beginner,5,"Scikit-Learn,PostgreSQL,NumPy",Android Developer
Android Developer,Beginner,5,"Azure,APIs,HTML",Android Developer
Android Developer,Beginner,5,"SQL,Swift,Express",Android Developer
Android Developer,Beginner,5,"CSS,NumPy,Node.js",Android Developer
Android Developer,Beginner,5,"Scikit-Learn,Docker,GCP",Android Developer
Android Developer,Beginner,5,"Scikit-Learn,CSS,MongoDB",Android Developer
Android Developer,Beginner,5,"APIs,HTML,Git",Android Developer
Android Developer,Beginner,5,"Figma,HTML,Python",Android Developer
Android Developer,Beginner,5,"TensorFlow,HTML,Sketch",Android Developer
Android Developer,Intermediate,1,"Python,Kotlin,Microservices",Android Developer
Android Developer,Intermediate,1,"Angular,Figma,GCP",Android Developer
Android Developer,Intermediate,1,"TensorFlow,Swift,HTML",Android Developer
Android Developer,Intermediate,1,"Swift,Security,CI/CD",Android Developer
Android Developer,Intermediate,1,"CSS,AWS,NumPy",Android Developer
Android Developer,Intermediate,1,"Azure,GCP,NumPy",Android Developer
Android Developer,Intermediate,1,"MongoDB,PostgreSQL,Microservices",Android Developer
Android Developer,Intermediate,1,"Azure,CSS,AWS",Android Developer
Android Developer,Intermediate,1,"Azure,CI/CD,Kotlin",Android Developer
Android Developer,Intermediate,1,"Azure,MongoDB,Sketch",Android Developer
Android Developer,Intermediate,2,"Git,CSS,PostgreSQL",Android Developer
Android Developer,Intermediate,2,"Node.js,React,PostgreSQL",Android Developer
Android Developer,Intermediate,2,"JavaScript,Git,Kubernetes",Android Developer
Android Developer,Intermediate,2,"React,Azure,Git",Android Developer
Android Developer,Intermediate,2,"TensorFlow,PostgreSQL,APIs",Android Developer
Android Developer,Intermediate,2,"Pandas,NoSQL,Kubernetes",Android Developer
Android Developer,Intermediate,2,"NumPy,Pandas,PostgreSQL",Android Developer
Android Developer,Intermediate,2,"Express,Figma,Kubernetes",Android Developer
Android Developer,Intermediate,2,"Kubernetes,Python,Security",Android Developer
Android Developer,Intermediate,2,"NumPy,Scikit-Learn,PyTorch",Android Developer
Android Developer,Intermediate,3,"GCP,CI/CD,TensorFlow",Android Developer
Android Developer,Intermediate,3,"PyTorch,JavaScript,Azure",Android Developer
Android Developer,Intermediate,3,"Kotlin,TensorFlow,HTML",Android Developer
Android Developer,Intermediate,3,"MongoDB,Security,Node.js",Android Developer
Android Developer,Intermediate,3,"GCP,CSS,MongoDB",Android Developer
Android Developer,Intermediate,3,"Pandas,MongoDB,SQL",Android Developer
Android Developer,Intermediate,3,"SQL,APIs,Figma",Android Developer
Android Developer,Intermediate,3,"PyTorch,Pandas,Node.js",Android Developer
Android Developer,Intermediate,3,"Vue,GCP,Swift",Android Developer
Android Developer,Intermediate,3,"HTML,PostgreSQL,Git",Android Developer
Android Developer,Intermediate,4,"APIs,MongoDB,Python",Android Developer
Android Developer,Intermediate,4,"PostgreSQL,Express,NumPy",Android Developer
Android Developer,Intermediate,4,"APIs,Security,Kotlin",Android Developer
Android Developer,Intermediate,4,"CI/CD,Angular,PyTorch",Android Developer
Android Developer,Intermediate,4,"Kubernetes,PyTorch,TensorFlow",Android Developer
Android Developer,Intermediate,4,"Scikit-Learn,Python,Vue",Android Developer
Android Developer,Intermediate,4,"Security,Git,SQL",Android Developer
Android Developer,Intermediate,4,"PyTorch,Vue,AWS",Android Developer
Android Developer,Intermediate,4,"HTML,Microservices,Sketch",Android Developer
Android Developer,Intermediate,4,"Pandas,HTML,Sketch",Android Developer
Android Developer,Intermediate,5,"NumPy,JavaScript,Docker",Android Developer
Android Developer,Intermediate,5,"NumPy,AWS,NoSQL",Android Developer
Android Developer,Intermediate,5,"Express,Python,NumPy",Android Developer
Android Developer,Intermediate,5,"GCP,Microservices,TensorFlow",Android Developer
Android Developer,Intermediate,5,"MongoDB,Kubernetes,Kotlin",Android Developer
Android Developer,Intermediate,5,"Git,PyTorch,TensorFlow",Android Developer
Android Developer,Intermediate,5,"Pandas,Figma,TensorFlow",Android Developer
Android Developer,Intermediate,5,"Python,JavaScript,CI/CD",Android Developer
Android Developer,Intermediate,5,"Linux,Microservices,PostgreSQL",Android Developer
Android Developer,Intermediate,5,"Git,PyTorch,Vue",Android Developer
Android Developer,Advanced,1,"Azure,Scikit-Learn,Kubernetes",Android Developer
Android Developer,Advanced,1,"PostgreSQL,CI/CD,Swift",Android Developer
Android Developer,Advanced,1,"Azure,CSS,Git",Android Developer
Android Developer,Advanced,1,"Express,MongoDB,Swift",Android Developer
Android Developer,Advanced,1,"Node.js,APIs,Security",Android Developer
Android Developer,Advanced,1,"TensorFlow,Microservices,AWS",Android Developer
Android Developer,Advanced,1,"PyTorch,Swift,Node.js",Android Developer
Android Developer,Advanced,1,"Kotlin,MongoDB,NoSQL",Android Developer
Android Developer,Advanced,1,"Scikit-Learn,NumPy,CI/CD",Android Developer
Android Developer,Advanced,1,"NumPy,GCP,Git",Android Developer
Android Developer,Advanced,2,"Linux,CI/CD,AWS",Android Developer
Android Developer,Advanced,2,"Microservices,GCP,Git",Android Developer
Android Developer,Advanced,2,"Scikit-Learn,Angular,Microservices",Android Developer
Android Developer,Advanced,2,"GCP,Microservices,Git",Android Developer
Android Developer,Advanced,2,"SQL,Docker,Microservices",Android Developer
Android Developer,Advanced,2,"Linux,SQL,Angular",Android Developer
Android Developer,Advanced,2,"Sketch,Azure,GCP",Android Developer
Android Developer,Advanced,2,"PostgreSQL,GCP,React",Android Developer
Android Developer,Advanced,2,"Express,Azure,PyTorch",Android Developer
Android Developer,Advanced,2,"Figma,JavaScript,React",Android Developer
Android Developer,Advanced,3,"Kubernetes,Pandas,GCP",Android Developer
Android Developer,Advanced,3,"NoSQL,Figma,Scikit-Learn",Android Developer
Android Developer,Advanced,3,"PyTorch,Scikit-Learn,Swift",Android Developer
Android Developer,Advanced,3,"Scikit-Learn,APIs,MongoDB",Android Developer
Android Developer,Advanced,3,"Azure,MongoDB,Scikit-Learn",Android Developer
Android Developer,Advanced,3,"APIs,PostgreSQL,SQL",Android Developer
Android Developer,Advanced,3,"Kotlin,GCP,Figma",Android Developer
Android Developer,Advanced,3,"PostgreSQL,Docker,Express",Android Developer
Android Developer,Advanced,3,"TensorFlow,Kotlin,CSS",Android Developer
Android Developer,Advanced,3,"JavaScript,CSS,PyTorch",Android Developer
Android Developer,Advanced,4,"React,CI/CD,Node.js",Android Developer
Android Developer,Advanced,4,"GCP,NoSQL,Azure",Android Developer
Android Developer,Advanced,4,"Linux,Node.js,Kotlin",Android Developer
Android Developer,Advanced,4,"Git,Docker,NoSQL",Android Developer
Android Developer,Advanced,4,"Angular,NoSQL,Figma",Android Developer
Android Developer,Advanced,4,"Security,Linux,CI/CD",Android Developer
Android Developer,Advanced,4,"Vue,AWS,Git",Android Developer
Android Developer,Advanced,4,"MongoDB,PostgreSQL,Sketch",Android Developer
Android Developer,Advanced,4,"Docker,Scikit-Learn,SQL",Android Developer
Android Developer,Advanced,4,"Swift,Pandas,React",Android Developer
Android Developer,Advanced,5,"Express,TensorFlow,Scikit-Learn",Android Developer
Android Developer,Advanced,5,"MongoDB,Figma,GCP",Android Developer
Android Developer,Advanced,5,"PostgreSQL,APIs,JavaScript",Android Developer
Android Developer,Advanced,5,"Angular,Kubernetes,HTML",Android Developer
Android Developer,Advanced,5,"NumPy,NoSQL,MongoDB",Android Developer
Android Developer,Advanced,5,"Sketch,CI/CD,Git",Android Developer
Android Developer,Advanced,5,"Azure,Docker,MongoDB",Android Developer
Android Developer,Advanced,5,"Swift,Azure,MongoDB",Android Developer
Android Developer,Advanced,5,"TensorFlow,NumPy,Swift",Android Developer
Android Developer,Advanced,5,"GCP,NoSQL,React",Android Developer
iOS Developer,Beginner,1,"Angular,Docker,Express",iOS Developer
iOS Developer,Beginner,1,"NumPy,Node.js,TensorFlow",iOS Developer
iOS Developer,Beginner,1,"NumPy,PostgreSQL,Angular",iOS Developer
iOS Developer,Beginner,1,"React,Git,AWS",iOS Developer
iOS Developer,Beginner,1,"PostgreSQL,PyTorch,NumPy",iOS Developer
iOS Developer,Beginner,1,"Docker,Node.js,NumPy",iOS Developer
iOS Developer,Beginner,1,"Pandas,GCP,Docker",iOS Developer
iOS Developer,Beginner,1,"PostgreSQL,JavaScript,Git",iOS Developer
iOS Developer,Beginner,1,"SQL,AWS,JavaScript",iOS Developer
iOS Developer,Beginner,1,"Security,Azure,AWS",iOS Developer
iOS Developer,Beginner,2,"NoSQL,NumPy,HTML",iOS Developer
iOS Developer,Beginner,2,"Azure,CSS,GCP",iOS Developer
iOS Developer,Beginner,2,"React,Pandas,AWS",iOS Developer
iOS Developer,Beginner,2,"PyTorch,CI/CD,Microservices",iOS Developer
iOS Developer,Beginner,2,"React,HTML,Python",iOS Developer
iOS Developer,Beginner,2,"Linux,AWS,CI/CD",iOS Developer
iOS Developer,Beginner,2,"Azure,CSS,APIs",iOS Developer
iOS Developer,Beginner,2,"Scikit-Learn,Node.js,Kotlin",iOS Developer
iOS Developer,Beginner,2,"CSS,Python,NoSQL",iOS Developer
iOS Developer,Beginner,2,"Linux,Angular,Kotlin",iOS Developer
iOS Developer,Beginner,3,"Scikit-Learn,TensorFlow,React",iOS Developer
iOS Developer,Beginner,3,"Scikit-Learn,Express,CI/CD",iOS Developer
iOS Developer,Beginner,3,"Express,Pandas,Vue",iOS Developer
iOS Developer,Beginner,3,"PostgreSQL,Figma,Linux",iOS Developer
iOS Developer,Beginner,3,"HTML,Azure,Security",iOS Developer
iOS Developer,Beginner,3,"Docker,Python,Linux",iOS Developer
iOS Developer,Beginner,3,"Scikit-Learn,Vue,SQL",iOS Developer
iOS Developer,Beginner,3,"Linux,HTML,Microservices",iOS Developer
iOS Developer,Beginner,3,"Python,Node.js,CI/CD",iOS Developer
iOS Developer,Beginner,3,"AWS,CSS,Kotlin",iOS Developer
iOS Developer,Beginner,4,"JavaScript,TensorFlow,PyTorch",iOS Developer
iOS Developer,Beginner,4,"Security,HTML,GCP",iOS Developer
iOS Developer,Beginner,4,"Node.js,APIs,Azure",iOS Developer
iOS Developer,Beginner,4,"MongoDB,Scikit-Learn,Git",iOS Developer
iOS Developer,Beginner,4,"Microservices,PyTorch,CSS",iOS Developer
iOS Developer,Beginner,4,"Swift,Sketch,Node.js",iOS Developer
iOS Developer,Beginner,4,"Security,Microservices,PostgreSQL",iOS Developer
iOS Developer,Beginner,4,"Sketch,Express,Security",iOS Developer
iOS Developer,Beginner,4,"SQL,Pandas,NoSQL",iOS Developer
iOS Developer,Beginner,4,"Vue,Figma,PostgreSQL",iOS Developer
iOS Developer,Beginner,5,"JavaScript,MongoDB,CI/CD",iOS Developer
iOS Developer,Beginner,5,"Git,Node.js,Python",iOS Developer
iOS Developer,Beginner,5,"JavaScript,React,Linux",iOS Developer
iOS Developer,Beginner,5,"APIs,React,Node.js",iOS Developer
iOS Developer,Beginner,5,"CI/CD,HTML,Figma",iOS Developer
iOS Developer,Beginner,5,"Angular,Docker,GCP",iOS Developer
iOS Developer,Beginner,5,"Python,NumPy,Angular",iOS Developer
iOS Developer,Beginner,5,"Python,Angular,PostgreSQL",iOS Developer
iOS Developer,Beginner,5,"Linux,JavaScript,CSS",iOS Developer
iOS Developer,Beginner,5,"React,Node.js,Kubernetes",iOS Developer
iOS Developer,Intermediate,1,"CI/CD,PostgreSQL,Security",iOS Developer
iOS Developer,Intermediate,1,"MongoDB,Kotlin,React",iOS Developer
iOS Developer,Intermediate,1,"Express,TensorFlow,Swift",iOS Developer
iOS Developer,Intermediate,1,"PyTorch,HTML,Security",iOS Developer
iOS Developer,Intermediate,1,"JavaScript,TensorFlow,Sketch",iOS Developer
iOS Developer,Intermediate,1,"Sketch,PyTorch,MongoDB",iOS Developer
iOS Developer,Intermediate,1,"Express,Sketch,Node.js",iOS Developer
iOS Developer,Intermediate,1,"GCP,Linux,Node.js",iOS Developer
iOS Developer,Intermediate,1,"Scikit-Learn,React,PyTorch",iOS Developer
iOS Developer,Intermediate,1,"Microservices,Scikit-Learn,JavaScript",iOS Developer
iOS Developer,Intermediate,2,"Microservices,Angular,PyTorch",iOS Developer
iOS Developer,Intermediate,2,"NoSQL,Docker,Git",iOS Developer
iOS Developer,Intermediate,2,"Angular,PyTorch,Linux",iOS Developer
iOS Developer,Intermediate,2,"APIs,Microservices,JavaScript",iOS Developer
iOS Developer,Intermediate,2,"Kubernetes,Linux,Vue",iOS Developer
iOS Developer,Intermediate,2,"Scikit-Learn,Figma,NoSQL",iOS Developer
iOS Developer,Intermediate,2,"SQL,Express,Scikit-Learn",iOS Developer
iOS Developer,Intermediate,2,"Linux,CI/CD,PyTorch",iOS Developer
iOS Developer,Intermediate,2,"Vue,Sketch,TensorFlow",iOS Developer
iOS Developer,Intermediate,2,"Node.js,PostgreSQL,Vue",iOS Developer
iOS Developer,Intermediate,3,"AWS,Azure,APIs",iOS Developer
iOS Developer,Intermediate,3,"Swift,Python,Azure",iOS Developer
iOS Developer,Intermediate,3,"Vue,Sketch,Microservices",iOS Developer
iOS Developer,Intermediate,3,"Swift,PostgreSQL,Kubernetes",iOS Developer
iOS Developer,Intermediate,3,"Sketch,Microservices,Express",iOS Developer
iOS Developer,Intermediate,3,"Sketch,AWS,NumPy",iOS Developer
iOS Developer,Intermediate,3,"TensorFlow,Microservices,Vue",iOS Developer
iOS Developer,Intermediate,3,"Angular,Node.js,Scikit-Learn",iOS Developer
iOS Developer,Intermediate,3,"Security,GCP,CI/CD",iOS Developer
iOS Developer,Intermediate,3,"Linux,APIs,PostgreSQL",iOS Developer
iOS Developer,Intermediate,4,"Azure,Vue,React",iOS Developer
iOS Developer,Intermediate,4,"Express,TensorFlow,AWS",iOS Developer
iOS Developer,Intermediate,4,"Scikit-Learn,Pandas,PostgreSQL",iOS Developer
iOS Developer,Intermediate,4,"React,Azure,Kotlin",iOS Developer
iOS Developer,Intermediate,4,"Express,GCP,NoSQL",iOS Developer
iOS Developer,Intermediate,4,"Scikit-Learn,Microservices,Docker",iOS Developer
iOS Developer,Intermediate,4,"Microservices,NumPy,APIs",iOS Developer
iOS Developer,Intermediate,4,"Scikit-Learn,Angular,Linux",iOS Developer
iOS Developer,Intermediate,4,"Vue,Kotlin,NumPy",iOS Developer
iOS Developer,Intermediate,4,"Azure,Security,APIs",iOS Developer
iOS Developer,Intermediate,5,"Scikit-Learn,APIs,Kotlin",iOS Developer
iOS Developer,Intermediate,5,"JavaScript,NoSQL,APIs",iOS Developer
iOS Developer,Intermediate,5,"Swift,Express,CI/CD",iOS Developer
iOS Developer,Intermediate,5,"SQL,PyTorch,Kubernetes",iOS Developer
iOS Developer,Intermediate,5,"Docker,PostgreSQL,Kotlin",iOS Developer
iOS Developer,Intermediate,5,"APIs,JavaScript,NoSQL",iOS Developer
iOS Developer,Intermediate,5,"CI/CD,Vue,Security",iOS Developer
iOS Developer,Intermediate,5,"Swift,PostgreSQL,Kotlin",iOS Developer
iOS Developer,Intermediate,5,"TensorFlow,Swift,MongoDB",iOS Developer
iOS Developer,Intermediate,5,"Microservices,Docker,Figma",iOS Developer
iOS Developer,Advanced,1,"Azure,Express,TensorFlow",iOS Developer
iOS Developer,Advanced,1,"GCP,CSS,React",iOS Developer
iOS Developer,Advanced,1,"TensorFlow,Python,Pandas",iOS Developer
iOS Developer,Advanced,1,"Vue,Node.js,APIs",iOS Developer
iOS Developer,Advanced,1,"Docker,CSS,Scikit-Learn",iOS Developer
iOS Developer,Advanced,1,"Figma,Security,Linux",iOS Developer
iOS Developer,Advanced,1,"Express,Security,Azure",iOS Developer
iOS Developer,Advanced,1,"PostgreSQL,Azure,GCP",iOS Developer
iOS Developer,Advanced,1,"Git,CI/CD,Security",iOS Developer
iOS Developer,Advanced,1,"SQL,Swift,Kotlin",iOS Developer
iOS Developer,Advanced,2,"Swift,Git,Security",iOS Developer
